sample_id,country,region,latitude,longitude,altitude,sampling_date,nitrogen_total,phosphorus_avail,potassium_exch,pH_water,organic_carbon,sand_percent,silt_percent,clay_percent,bulk_density,cation_exchange_cap,NDVI_mean,NDVI_std,rainfall_annual,landcover_class,crop_type_reported,yield_reported,fertility_score
UGA_2018_0786,Uganda,Western,-12.6294,36.8282,2836.0,2018-05-16,3.682,109.6,1.071,5.98,39.61,25.8,25.5,48.6,1.122,36.36,0.053,0.038,1526,Cropland,,,48.33
UGA_2017_0787,Uganda,Eastern,-4.8604,32.8532,1727.0,2017-02-24,4.092,61.33,3.127,9.2,37.95,69.6,14.3,16.1,,,0.422,0.066,1381,Forest,,,41.4
ZIM_2015_0788,Zimbabwe,Manicaland,-10.8126,30.1901,1619.0,2015-10-05,3.785,54.61,1.903,6.21,33.15,70.0,19.2,10.8,1.231,22.19,0.502,0.157,458,Grassland,,,49.31
MAL_2020_0789,Malawi,Southern,-11.9675,34.0143,1369.0,2020-09-09,4.798,45.86,1.063,7.08,40.68,28.7,13.5,57.9,1.193,40.38,0.507,0.021,706,Forest,,,50.95
ZIM_2023_0790,Zimbabwe,Mashonaland,1.6592,38.0952,1108.0,2023-05-24,5.245,,2.364,7.96,48.53,60.6,27.0,12.5,1.371,33.41,0.801,0.056,482,,,,70.99
TAN_2023_0791,Tanzania,Mara,-3.8913,36.45,1423.0,2023-08-05,4.173,59.78,1.763,4.58,38.28,79.0,11.4,9.7,1.278,18.59,0.505,0.037,848,Bare,,,41.2
KEN_2020_0792,Kenya,Nyanza,-2.6922,41.7492,1054.0,2020-07-20,3.171,67.45,3.255,6.1,27.19,22.3,35.7,42.0,1.176,33.12,0.34,0.22,700,Grassland,,,57.7
ZIM_2023_0793,Zimbabwe,Mashonaland,-1.5295,37.5098,1670.0,2023-08-24,5.005,,2.292,6.16,42.39,30.7,44.2,25.1,1.166,30.14,,,752,Grassland,,,74.58
KEN_2021_0794,Kenya,Rift Valley,-8.3303,36.0158,1848.0,2021-10-25,3.256,97.99,1.423,7.22,41.46,50.7,41.2,8.2,1.169,24.33,0.473,0.037,663,Cropland,,,53.88
RWA_2023_0795,Rwanda,Southern,3.8959,38.8321,398.0,2023-05-15,,30.25,1.256,7.0,15.39,,,,1.23,,0.553,0.054,1823,Cropland,,,22.77
MAL_2017_0796,Malawi,Central,-4.565,32.3589,184.0,2017-09-13,1.785,36.26,,5.7,16.58,63.2,19.5,17.3,1.369,16.55,0.385,0.092,254,,Coffee,1282.0,27.73
MAL_2019_0797,Malawi,Central,-13.0021,39.1805,489.0,2019-08-19,0.934,107.18,2.741,7.72,17.94,24.3,32.5,43.2,1.162,28.79,,,730,Cropland,,,50.37
UGA_2019_0798,Uganda,Central,2.5793,37.8824,1080.0,2019-05-01,4.401,,2.685,5.08,44.74,28.3,2.8,68.9,0.942,48.7,,,1559,Cropland,,,60.31
ZAM_2017_0799,Zambia,Lusaka,-3.3605,29.5334,1652.0,2017-03-18,3.655,49.06,1.431,7.5,33.78,81.0,9.2,9.8,1.382,24.24,0.617,0.059,447,Grassland,,,47.02
TAN_2022_0800,Tanzania,Kilimanjaro,3.0812,41.125,1071.0,2022-03-10,4.22,84.41,2.214,6.77,36.15,18.3,25.1,56.6,1.055,34.84,0.479,0.048,341,,,,56.21
MAL_2019_0801,Malawi,Central,1.4569,41.4951,2262.0,2019-05-09,5.766,69.39,1.173,5.78,48.27,19.8,36.4,43.8,1.236,40.78,,,1042,Forest,,,52.67
KEN_2016_0802,Kenya,Eastern,-8.4137,34.8369,930.0,2016-12-19,,59.02,2.224,7.64,31.39,21.9,32.7,45.4,1.178,37.07,0.638,0.018,789,Cropland,,,46.75
RWA_2016_0803,Rwanda,Western,-12.1091,39.1305,2135.0,2016-08-18,2.341,36.59,0.866,5.58,23.74,30.0,25.0,45.0,1.236,28.02,0.602,0.041,1274,Cropland,,,30.44
MAL_2023_0804,Malawi,Central,-4.8016,31.2865,1035.0,2023-10-13,5.557,100.89,3.441,5.94,46.9,43.1,46.5,10.4,1.352,30.7,0.594,0.117,631,Cropland,,,63.77
ZAM_2020_0805,Zambia,Lusaka,-13.2828,36.3707,892.0,2020-12-13,7.074,60.45,1.478,5.94,67.8,29.7,7.9,62.5,1.239,48.7,,,512,Cropland,,,58.24
TAN_2020_0806,Tanzania,Arusha,-10.457,30.8686,1201.0,2020-06-15,5.313,62.1,2.273,6.55,45.72,18.3,18.4,63.2,1.14,46.51,0.448,0.041,817,Cropland,,,58.88
ZIM_2021_0807,Zimbabwe,Mashonaland,-13.5173,32.1268,1237.0,2021-11-11,3.728,68.98,1.604,7.13,33.46,38.1,45.4,16.5,1.288,22.93,0.364,0.072,475,Cropland,,,45.27
TAN_2020_0808,Tanzania,Mwanza,0.0466,38.3208,3993.0,2020-08-03,2.254,60.73,0.521,8.68,22.08,21.2,41.2,37.6,1.354,29.53,0.035,0.06,763,Cropland,,,30.03
ZAM_2016_0809,Zambia,Lusaka,-8.9262,37.4356,818.0,2016-03-23,4.83,73.16,1.473,6.15,51.21,32.3,35.9,31.7,1.219,40.84,0.391,0.032,913,Cropland,,,55.4
MAL_2019_0810,Malawi,Southern,2.777,32.9204,2434.0,2019-12-30,1.353,40.15,0.482,5.84,21.61,37.8,49.7,12.6,1.325,13.75,0.484,0.119,451,Cropland,Millet,1205.0,26.06
RWA_2020_0811,Rwanda,Western,4.1861,36.1348,367.0,2020-10-27,3.911,59.26,1.185,5.39,37.48,14.0,41.4,44.6,1.182,35.75,0.608,0.135,1365,,,,46.34
ZAM_2017_0812,Zambia,Lusaka,-3.1352,37.3998,1971.0,2017-01-12,2.003,55.98,2.06,3.8,16.44,23.7,40.0,36.3,1.375,25.41,0.506,0.032,732,Grassland,,,35.05
RWA_2018_0813,Rwanda,Northern,-3.8907,39.6898,1184.0,2018-03-27,2.924,56.52,2.001,6.24,37.0,52.1,34.9,13.0,0.971,28.81,0.334,0.01,1403,Cropland,Sorghum,1975.0,47.74
ZIM_2015_0814,Zimbabwe,Manicaland,-12.5212,36.8783,1766.0,2015-01-14,5.005,77.89,2.676,5.4,47.17,59.1,28.9,12.0,1.222,,0.502,0.063,967,Cropland,,,60.24
ETH_2019_0815,Ethiopia,Oromia,-14.8641,29.8678,933.0,2019-11-13,5.479,120.21,3.87,3.91,49.52,,,,1.286,40.55,,,536,Cropland,,,71.55
ZAM_2018_0816,Zambia,Copperbelt,-7.2448,40.6126,4082.0,2018-05-07,,53.64,0.775,5.23,26.11,29.9,13.2,56.8,1.083,38.53,,,701,Cropland,,,29.58
TAN_2023_0817,Tanzania,Mwanza,-9.1737,30.0597,588.0,2023-03-29,3.158,82.57,1.889,7.37,29.93,76.5,13.8,9.6,1.234,,0.515,0.153,870,Cropland,Coffee,1374.0,42.88
MAL_2022_0818,Malawi,Central,-7.9621,35.7686,2402.0,2022-10-04,2.85,84.6,1.082,5.02,25.5,46.3,44.6,9.1,1.466,,0.294,0.078,345,Cropland,,,43.48
TAN_2022_0819,Tanzania,Mwanza,3.3868,41.9329,1461.0,2022-11-20,3.928,,1.047,5.97,48.63,26.0,26.6,47.4,1.238,43.15,0.169,0.15,879,Cropland,,,54.84
ZAM_2023_0820,Zambia,Eastern,-10.5832,33.7098,1784.0,2023-06-08,2.849,105.79,,8.49,25.51,43.4,49.3,7.3,1.425,18.25,0.117,0.011,932,Cropland,,,48.05
UGA_2022_0821,Uganda,Central,-3.4059,33.2292,392.0,2022-06-07,4.803,102.89,2.202,6.14,41.71,,,,1.545,22.91,0.622,0.109,1175,,Cassava,6800.0,70.13
RWA_2015_0822,Rwanda,Northern,1.498,29.064,1584.0,2015-09-25,5.805,98.56,2.074,5.01,47.31,28.9,22.2,48.9,,45.88,,,1269,Cropland,Sweet Potato,1987.0,62.41
KEN_2022_0823,Kenya,Eastern,-6.8996,36.8949,,2022-06-03,3.943,77.65,2.833,6.16,40.0,83.7,8.5,7.9,1.347,25.54,0.87,0.049,470,Grassland,,,61.39
RWA_2015_0824,Rwanda,Southern,2.0185,29.3814,725.0,2015-10-08,2.349,70.14,3.275,6.33,27.97,41.6,42.6,15.8,1.239,21.74,0.68,0.091,1126,Cropland,,,55.92
ZAM_2018_0825,Zambia,Copperbelt,-10.4415,39.9393,784.0,2018-03-25,4.708,146.07,1.574,7.32,40.49,21.8,33.3,44.9,1.143,39.1,0.739,0.079,890,Grassland,,,68.89
ZAM_2018_0826,Zambia,Copperbelt,-10.1611,30.2096,734.0,2018-05-15,2.769,65.75,2.91,6.41,26.83,80.5,13.2,6.2,1.271,13.37,0.49,0.133,782,Cropland,,,52.94
UGA_2019_0827,Uganda,Eastern,-6.253,38.5812,2161.0,2019-11-29,2.214,36.15,1.023,4.7,22.07,12.9,46.9,40.2,,,0.218,0.01,1785,Cropland,,,33.84
RWA_2018_0828,Rwanda,Western,-3.3384,39.8787,523.0,2018-02-05,4.572,102.24,1.985,6.49,38.67,28.6,18.8,52.6,1.16,42.34,0.46,0.034,1460,Cropland,Sorghum,2703.0,63.26
ZIM_2022_0829,Zimbabwe,Manicaland,4.7183,32.9617,1279.0,2022-05-20,5.548,71.77,2.005,7.9,48.88,19.4,36.6,44.0,1.183,38.32,0.671,0.089,780,Cropland,,,57.09
UGA_2015_0830,Uganda,Eastern,-0.2229,36.7033,524.0,2015-03-19,5.046,76.72,2.733,6.99,49.11,78.1,14.9,7.1,1.313,27.12,0.499,0.106,1393,Bare,,,62.2
KEN_2016_0831,Kenya,Rift Valley,-2.6914,37.0401,750.0,2016-05-24,3.345,48.13,1.548,7.1,32.23,44.6,49.6,5.8,1.163,,0.318,0.102,1342,Cropland,,,48.86
ZIM_2015_0832,Zimbabwe,Manicaland,-4.887,35.3657,1558.0,2015-04-30,4.306,69.77,1.955,6.07,42.37,,,,1.14,27.87,0.467,0.038,740,Cropland,,,55.84
ZIM_2020_0833,Zimbabwe,Mashonaland,-13.7185,29.4755,1599.0,2020-08-03,4.845,74.9,1.309,8.12,39.33,41.3,44.5,14.2,1.362,29.81,0.62,0.047,561,Grassland,,,45.08
ZIM_2022_0834,Zimbabwe,Matabeleland,4.3321,34.2538,939.0,2022-12-23,4.134,80.65,1.344,7.97,40.4,81.2,2.1,16.8,1.283,23.65,0.366,0.056,717,Cropland,,,45.14
TAN_2019_0835,Tanzania,Mara,-11.8267,33.4719,1426.0,2019-07-20,1.186,41.64,0.738,8.2,10.32,55.5,35.4,9.1,1.284,11.04,0.359,0.069,961,Cropland,,,21.34
TAN_2019_0836,Tanzania,Mwanza,-0.8984,38.9356,2008.0,2019-07-15,2.621,119.31,1.527,4.48,28.13,60.9,21.1,18.0,1.064,17.68,0.38,0.062,536,Cropland,,,47.71
UGA_2022_0837,Uganda,Northern,1.1649,35.6429,1971.0,2022-05-07,3.449,52.65,1.288,6.48,42.45,25.4,8.8,65.8,1.174,,0.558,0.038,1246,Wetland,,,48.49
UGA_2016_0838,Uganda,Northern,2.1762,32.4727,543.0,2016-09-23,1.929,71.06,1.57,6.03,17.61,22.0,23.8,54.2,1.179,30.77,,,1609,Wetland,,,40.55
ZIM_2019_0839,Zimbabwe,Matabeleland,-0.6975,35.5578,1574.0,2019-06-15,4.097,76.12,1.831,5.94,38.23,20.6,20.0,59.3,1.134,42.28,0.741,0.304,254,Cropland,,,53.6
KEN_2023_0840,Kenya,Nyanza,-2.2275,39.9155,375.0,2023-03-04,4.196,63.13,2.273,5.58,35.8,31.6,48.6,19.8,1.202,23.16,0.339,0.157,992,Cropland,,,54.45
RWA_2020_0841,Rwanda,Southern,4.8267,31.6413,908.0,2020-01-27,4.366,105.13,2.559,7.09,42.36,16.8,16.4,66.7,1.058,,0.68,0.071,789,Cropland,,,64.53
ETH_2021_0842,Ethiopia,Amhara,-13.0369,30.0859,400.0,2021-06-16,3.522,65.5,2.609,4.45,34.11,57.1,34.4,8.5,1.209,18.69,0.553,0.137,1003,Cropland,Tea,2050.0,45.49
ETH_2018_0843,Ethiopia,Tigray,-10.2245,36.0146,1461.0,2018-01-05,1.62,29.52,2.34,6.99,25.47,79.8,1.1,19.1,,23.15,0.307,0.032,882,,,,40.19
ZIM_2017_0844,Zimbabwe,Manicaland,3.0516,41.8939,2231.0,2017-07-10,2.937,87.58,0.784,6.75,25.94,62.9,20.5,16.6,1.272,,0.563,0.076,536,Cropland,,,42.83
ZIM_2020_0845,Zimbabwe,Mashonaland,3.6616,31.2885,1172.0,2020-11-16,,100.02,2.227,6.63,54.0,67.4,16.7,15.9,1.364,31.74,0.87,0.07,831,Cropland,,,68.73
TAN_2017_0846,Tanzania,Mara,-7.3451,31.4364,530.0,2017-09-07,2.073,35.71,0.722,5.85,17.29,20.7,33.4,45.8,1.211,27.27,0.508,0.059,804,Cropland,,,29.12
MAL_2018_0847,Malawi,Central,-11.9554,41.8208,757.0,2018-01-11,4.125,96.96,2.008,6.0,36.23,,,,1.125,44.06,0.567,0.115,570,Cropland,,,59.4
TAN_2015_0848,Tanzania,Arusha,-3.6382,39.5002,7.0,2015-09-06,1.802,10.07,,7.02,29.23,23.2,13.4,63.4,1.214,41.29,0.495,0.01,764,Cropland,Tea,817.0,26.47
ZIM_2017_0849,Zimbabwe,Mashonaland,-7.8865,30.2414,455.0,2017-10-06,3.366,70.58,2.126,9.2,33.62,49.4,48.4,2.3,1.503,,0.532,0.016,962,Cropland,,,37.15
ZIM_2023_0850,Zimbabwe,Matabeleland,3.2449,40.4097,1645.0,2023-03-24,5.785,100.9,3.809,8.32,49.82,79.0,2.9,18.1,,30.42,0.658,0.055,833,Cropland,Sweet Potato,2523.0,68.72
RWA_2023_0851,Rwanda,Eastern,3.906,32.6137,1847.0,2023-07-07,4.657,107.78,,5.25,39.04,55.0,32.7,12.3,1.183,24.95,0.645,0.023,1324,Cropland,,,64.02
ZAM_2017_0852,Zambia,Eastern,-6.955,28.3226,1332.0,2017-01-10,3.044,53.14,1.555,6.47,,13.0,45.2,41.8,1.129,41.58,0.386,0.015,1062,Forest,,,44.41
UGA_2016_0853,Uganda,Eastern,-11.5291,37.1427,854.0,2016-12-03,1.494,48.21,1.739,5.97,22.21,23.6,23.5,52.9,1.108,32.03,,,1131,Grassland,,,37.06
UGA_2023_0854,Uganda,Northern,-8.0265,29.846,1317.0,2023-03-20,4.893,82.17,1.901,9.15,46.11,19.5,36.5,44.0,1.373,44.29,,,1582,Cropland,,,50.57
ZAM_2020_0855,Zambia,Eastern,-10.0985,30.953,2512.0,2020-02-26,1.547,53.44,,5.01,25.58,71.9,11.6,16.4,1.28,16.45,0.335,0.104,762,Cropland,,,29.97
ETH_2017_0856,Ethiopia,Oromia,-1.4237,34.9915,380.0,2017-04-02,3.982,73.3,1.853,6.5,38.94,54.7,39.3,6.1,1.303,25.59,0.61,0.184,901,Cropland,Sweet Potato,2251.0,54.96
UGA_2015_0857,Uganda,Central,-4.4456,32.4024,995.0,2015-10-20,4.838,90.39,2.328,5.6,44.33,16.3,32.4,51.3,1.205,39.27,0.402,0.056,888,,,,64.48
ZIM_2019_0858,Zimbabwe,Manicaland,-8.8855,37.1458,1019.0,2019-01-26,3.477,83.56,1.702,5.5,33.34,44.3,36.3,19.4,1.35,30.5,0.444,0.106,809,Cropland,,,48.8
ETH_2018_0859,Ethiopia,Oromia,-1.0527,35.1556,1589.0,2018-12-02,2.584,56.84,1.502,7.0,21.26,69.5,25.0,5.5,1.367,15.13,0.248,0.01,1024,Forest,,,42.57
ETH_2015_0860,Ethiopia,Tigray,-1.4938,34.3045,462.0,2015-07-04,6.224,73.1,1.953,5.74,,20.9,35.5,43.7,1.211,41.48,0.57,0.014,766,Grassland,,,67.79
ZAM_2015_0861,Zambia,Copperbelt,-10.1247,31.7378,977.0,2015-11-12,3.563,48.66,1.863,5.26,39.28,34.0,47.2,18.8,1.201,26.08,0.271,0.042,806,,Sorghum,1649.0,47.72
RWA_2018_0862,Rwanda,Northern,-13.2923,39.4242,903.0,2018-09-23,2.654,145.79,1.674,7.63,25.02,68.6,15.2,16.2,1.17,16.66,0.324,0.049,1696,Cropland,Beans,1717.0,60.45
ZAM_2018_0863,Zambia,Lusaka,3.2355,34.1861,736.0,2018-09-27,3.705,,1.201,6.92,,25.7,33.6,40.7,1.349,36.04,0.417,0.096,754,Cropland,,,41.83
TAN_2016_0864,Tanzania,Kilimanjaro,-5.5515,33.4215,1197.0,2016-11-22,2.171,79.21,1.858,5.45,19.5,14.6,32.9,52.5,1.383,25.27,0.451,0.114,571,,,,44.59
ZIM_2021_0865,Zimbabwe,Manicaland,1.2221,30.2407,395.0,2021-02-23,4.271,54.36,1.332,8.46,39.3,24.9,31.0,44.0,1.267,31.57,0.788,0.268,683,,,,44.08
ZAM_2020_0866,Zambia,Eastern,-12.7738,29.4736,862.0,2020-12-02,4.472,86.18,2.398,8.47,,,,,1.03,48.7,0.678,0.075,1060,,,,57.33
ZIM_2020_0867,Zimbabwe,Matabeleland,-9.2339,41.9898,1156.0,2020-10-08,1.943,38.69,0.988,7.58,18.31,44.9,45.0,10.1,1.233,14.12,0.727,0.032,923,Grassland,,,28.95
ZAM_2021_0868,Zambia,Eastern,-10.0907,33.1278,262.0,2021-06-15,5.894,94.32,2.293,7.71,,12.2,41.8,46.0,1.146,46.24,,,748,Cropland,,,65.59
UGA_2023_0869,Uganda,Northern,1.8058,40.0804,788.0,2023-05-11,4.456,50.96,0.933,5.32,37.47,44.9,42.2,12.9,1.244,,,,1243,Bare,,,43.93
ZIM_2015_0870,Zimbabwe,Matabeleland,2.9831,40.9297,572.0,2015-01-18,5.441,57.58,1.298,6.3,52.72,44.5,48.1,7.4,,30.83,,,1185,Cropland,,,61.33
TAN_2015_0871,Tanzania,Arusha,-3.3147,32.9519,2163.0,2015-06-03,1.14,44.02,0.977,7.33,14.16,15.0,19.8,65.2,1.334,35.98,0.558,0.031,680,Cropland,,,32.7
MAL_2019_0872,Malawi,Northern,0.9599,33.7938,647.0,2019-10-11,1.97,55.78,1.656,7.95,,20.8,38.4,40.8,1.238,22.49,0.677,0.033,917,,,,34.16
TAN_2015_0873,Tanzania,Mara,-9.4205,40.8221,632.0,2015-08-24,3.873,75.38,1.86,6.94,33.19,,,,1.553,21.03,0.252,0.112,456,Cropland,Tea,1770.0,53.38
MAL_2018_0874,Malawi,Southern,4.035,32.9816,678.0,2018-04-30,5.707,101.32,3.7,7.62,48.62,38.5,41.2,20.3,1.258,29.24,0.681,0.133,410,Grassland,,,75.46
ETH_2018_0875,Ethiopia,Tigray,2.3317,38.1174,1441.0,2018-02-09,5.608,49.47,1.38,7.95,52.47,29.5,7.5,63.0,1.182,,0.649,0.153,884,,,,49.24
ZIM_2022_0876,Zimbabwe,Mashonaland,-5.9048,29.4297,3629.0,2022-12-20,2.088,29.8,3.2,7.15,19.07,,,,1.082,26.14,0.511,0.033,839,Cropland,Sorghum,1752.0,38.76
RWA_2021_0877,Rwanda,Northern,-7.141,41.6043,2002.0,2021-02-10,3.536,48.0,0.712,3.82,33.29,58.6,27.0,14.5,1.26,21.7,0.148,0.273,1619,Forest,,,38.24
MAL_2021_0878,Malawi,Central,-0.1119,37.7327,,2021-08-02,5.844,81.69,2.738,5.0,51.3,60.3,20.7,19.0,1.248,33.31,0.722,0.057,951,Forest,,,68.06
UGA_2021_0879,Uganda,Central,-1.5818,41.5325,2000.0,2021-01-28,4.58,57.07,2.038,8.25,40.17,42.8,46.3,10.9,1.302,19.22,,,1215,Cropland,,,54.44
MAL_2017_0880,Malawi,Southern,-12.7395,32.8542,1142.0,2017-06-17,4.157,59.86,1.558,5.45,47.28,11.3,26.9,61.7,,46.21,,,1055,Grassland,,,46.13
TAN_2021_0881,Tanzania,Mara,1.7998,38.0621,275.0,2021-08-17,3.395,92.01,1.229,7.05,41.17,20.6,32.6,46.8,1.202,35.25,0.695,0.04,839,Cropland,Sorghum,2933.0,52.94
UGA_2019_0882,Uganda,Northern,-4.6309,33.6179,3154.0,2019-07-21,2.844,46.49,0.956,6.8,28.68,,,,1.038,37.11,0.251,0.021,810,Cropland,,,42.77
ETH_2015_0883,Ethiopia,Tigray,-14.4437,35.3629,476.0,2015-10-08,1.479,47.01,1.978,7.47,20.51,,,,1.493,21.67,0.352,0.071,777,,,,32.4
ZAM_2021_0884,Zambia,Eastern,-12.2479,41.7018,1080.0,2021-12-24,5.608,46.67,1.923,8.54,46.94,10.5,47.2,42.4,,32.42,0.333,0.027,807,Grassland,,,48.82
ZIM_2018_0885,Zimbabwe,Manicaland,-0.5455,32.0122,510.0,2018-09-07,6.236,61.71,1.519,5.98,53.3,,,,1.302,30.49,0.714,0.054,693,Grassland,,,64.22
UGA_2018_0886,Uganda,Western,-13.3182,37.857,492.0,2018-02-06,5.34,,2.364,6.08,,37.2,32.6,30.2,1.195,32.25,,,854,Grassland,,,66.15
MAL_2016_0887,Malawi,Southern,-12.4739,33.9536,2505.0,2016-02-27,5.848,104.41,2.489,6.65,49.52,16.4,42.1,41.5,1.196,43.46,0.862,0.14,716,Cropland,,,69.71
MAL_2018_0888,Malawi,Central,3.8596,32.6464,673.0,2018-06-14,1.412,36.52,2.015,8.36,16.0,,,,1.339,16.44,0.23,0.067,861,Cropland,Maize,3409.0,24.72
RWA_2020_0889,Rwanda,Southern,-5.3289,37.3339,2971.0,2020-11-11,4.703,98.26,2.423,6.01,43.67,82.0,5.9,12.1,1.288,30.85,0.557,0.036,1293,Cropland,,,65.76
ZIM_2018_0890,Zimbabwe,Mashonaland,-3.2673,28.6255,1046.0,2018-04-13,2.706,83.64,1.015,7.41,28.5,19.3,29.6,51.1,1.273,39.84,0.213,0.052,511,Cropland,,,45.27
ETH_2015_0891,Ethiopia,Oromia,0.2654,34.6611,1616.0,2015-05-05,1.402,37.07,0.915,7.94,12.07,19.2,28.0,52.8,,29.22,0.427,0.122,822,Forest,,,24.01
RWA_2020_0892,Rwanda,Northern,-10.345,35.2336,1049.0,2020-12-21,3.991,81.41,2.745,6.28,33.62,68.1,25.8,6.0,,12.78,0.569,0.067,1234,Cropland,,,65.44
ZIM_2020_0893,Zimbabwe,Mashonaland,-3.016,34.2314,1183.0,2020-04-17,1.363,63.94,1.287,7.9,12.46,16.8,39.0,44.2,1.119,,0.402,0.01,930,Cropland,,,30.66
UGA_2023_0894,Uganda,Eastern,-14.9343,34.3045,2479.0,2023-09-05,8.105,100.2,2.375,6.14,67.17,15.2,32.7,52.1,1.3,48.7,0.742,0.04,1820,Grassland,,,81.63
TAN_2021_0895,Tanzania,Mara,3.0779,36.7693,658.0,2021-10-26,3.706,72.84,1.452,5.72,38.25,20.9,37.6,41.5,1.346,38.18,,,680,Cropland,,,56.61
RWA_2015_0896,Rwanda,Southern,-2.8271,32.9519,841.0,2015-05-26,3.445,,1.811,6.54,,,,,1.302,45.46,0.137,0.055,939,Grassland,,,61.19
RWA_2022_0897,Rwanda,Northern,-1.6062,32.2739,1512.0,2022-12-02,4.919,82.05,2.532,5.98,44.65,79.1,10.7,10.2,1.257,27.39,0.826,0.053,1743,Cropland,,,62.51
RWA_2016_0898,Rwanda,Eastern,-12.6478,28.8912,428.0,2016-01-10,2.791,118.87,,7.38,29.04,49.1,47.5,3.4,1.412,15.68,,,914,Forest,,,49.59
ZAM_2021_0899,Zambia,Lusaka,-7.8169,35.9256,1489.0,2021-09-18,2.72,38.8,1.213,8.21,,28.1,28.7,43.2,1.233,29.85,0.474,0.047,859,Cropland,,,34.92
MAL_2023_0900,Malawi,Central,-7.5097,28.8811,1128.0,2023-02-15,1.94,52.75,1.182,7.36,29.01,29.3,20.6,50.1,1.321,33.88,0.552,0.077,670,Cropland,,,34.59
ZIM_2015_0901,Zimbabwe,Manicaland,-10.2873,31.7873,830.0,2015-01-21,3.567,133.19,1.355,4.35,36.94,15.5,35.6,48.9,1.261,,,,740,Forest,,,55.5
RWA_2022_0902,Rwanda,Eastern,-8.6622,35.2363,413.0,2022-07-21,2.75,81.72,1.037,7.34,24.66,25.1,11.9,63.0,1.309,36.59,0.475,0.094,1392,Cropland,,,45.49
MAL_2020_0903,Malawi,Southern,-3.4537,28.8313,431.0,2020-06-30,0.995,56.07,0.938,4.54,9.12,11.0,47.5,41.5,1.173,24.08,,,799,Cropland,,,25.88
RWA_2019_0904,Rwanda,Northern,-7.6346,37.4505,441.0,2019-07-18,4.422,83.97,2.343,6.58,,65.3,22.7,12.0,1.245,25.56,0.528,0.031,1279,,,,58.46
RWA_2017_0905,Rwanda,Southern,-10.2738,37.6105,605.0,2017-06-24,3.055,53.42,2.061,7.17,24.96,77.1,10.2,12.7,1.298,20.73,0.335,0.106,1242,Grassland,,,45.12
ETH_2023_0906,Ethiopia,Tigray,1.9082,31.1207,442.0,2023-12-14,,66.55,2.838,7.7,37.91,22.0,37.9,40.1,1.198,36.89,0.82,0.027,711,Forest,,,55.37
UGA_2018_0907,Uganda,Northern,-3.9045,40.7106,1096.0,2018-10-21,5.117,67.53,1.908,5.41,45.61,28.6,30.8,40.7,1.241,35.86,0.206,0.018,1410,Cropland,,,58.1
RWA_2022_0908,Rwanda,Eastern,4.4897,36.8326,2198.0,2022-10-05,2.264,47.33,1.574,7.5,18.46,,,,1.242,28.06,0.545,0.16,1796,Cropland,Cassava,6094.0,34.15
UGA_2019_0909,Uganda,Western,-8.4575,33.8657,711.0,2019-12-19,0.431,19.87,0.3,7.07,17.38,25.7,30.5,43.8,1.216,27.14,0.386,0.087,1808,Forest,,,23.56
TAN_2017_0910,Tanzania,Kilimanjaro,-1.8495,40.0146,3619.0,2017-12-02,3.148,80.03,1.183,8.01,28.29,19.7,16.0,64.3,1.143,33.77,0.395,0.01,510,Forest,,,39.92
MAL_2023_0911,Malawi,Northern,-4.1499,37.3672,1221.0,2023-09-30,4.547,81.33,1.495,6.99,37.49,24.9,34.9,40.2,1.149,34.59,0.572,0.31,1140,Cropland,,,55.27
MAL_2015_0912,Malawi,Northern,-14.8886,37.5059,149.0,2015-06-13,7.297,63.89,,4.41,63.96,76.1,11.5,12.4,1.232,34.52,0.471,0.067,1001,Bare,,,56.91
RWA_2019_0913,Rwanda,Western,1.9734,34.5698,1273.0,2019-03-19,3.599,64.69,1.651,5.3,36.19,30.0,3.3,66.7,1.282,44.92,,,1142,Cropland,,,42.25
TAN_2019_0914,Tanzania,Mara,3.2683,38.5771,2025.0,2019-11-07,3.153,54.99,1.021,7.02,34.52,,,,1.247,48.64,0.622,0.054,399,Cropland,,,37.26
UGA_2015_0915,Uganda,Western,-6.3635,28.3468,397.0,2015-07-03,2.367,65.52,0.859,5.28,27.92,84.9,6.2,8.9,1.314,15.43,,,1509,Grassland,,,33.38
ZIM_2023_0916,Zimbabwe,Mashonaland,2.5796,31.89,753.0,2023-11-06,4.9,75.22,2.535,8.03,41.84,77.6,9.4,12.9,1.319,25.47,0.476,0.156,873,Grassland,,,56.73
MAL_2021_0917,Malawi,Northern,-14.5569,29.5757,609.0,2021-09-09,3.602,91.89,3.87,9.2,38.63,67.3,13.9,18.9,1.521,28.85,0.266,0.133,973,Cropland,Beans,1800.0,58.93
UGA_2021_0918,Uganda,Central,-11.023,38.0702,863.0,2021-01-08,5.688,91.28,2.223,7.24,56.87,40.3,35.9,23.8,1.245,33.41,0.65,0.052,1087,Bare,,,70.86
UGA_2018_0919,Uganda,Western,-2.0999,35.3742,575.0,2018-02-03,6.097,124.92,2.454,6.14,58.61,19.8,21.9,58.3,1.333,48.7,0.699,0.015,2184,,,,78.12
ZIM_2022_0920,Zimbabwe,Manicaland,2.3701,39.5594,2478.0,2022-12-19,2.587,49.41,0.725,5.46,30.63,32.1,30.5,37.4,1.178,29.97,0.401,0.05,436,Forest,,,38.63
